"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Liechtenstein","LIE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.9126434212487","28.485429536","29.2012956140603","27.4925716770523","26.7217396881817","25.4948045522019","25.8486266042941","23.304193869647","23.5886908649002","24.617357845233","28.6007025761124","26.6120996441281","23.8997835639798","25.5596609432732","33.8984476883598","34.9587989615081","31.3809886435122","30.1562886258137","39.5452947380757","45.7537175253403","54.7988034933185","46.5360861125816","46.2574820129386","41.4314027022804","34.7436681279513","37.9652040030793","35.3293513266546","35.6963852726931","36.8367705489634","36.7567717782692","38.0631106580812","38.8548254978582","41.03338247708","43.3465114649745","45.617906901244","46.0374199577101","43.9006259373438","43.599435228784","42.2511704483166","43.2677736325718","49.620740818488","43.5674130558662","41.4218015848181","40.6827444981201","44.1520421686776","41.267099970564","41.1326513945037","39.491511973103","38.5275565094015","27.8207752870405","26.8115666917605","34.0877374508357","31.6755983185886","28.9373940401479","29.162120411209","28.5456934017751","28.4621029250889","29.0553040694212","30.4689665064446","29.2838588703064","22.5223381009826","25.3031513946667",
"Lower middle income","LMC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","14.4759885596222","15.9620267742767","15.6044080651327","14.7896165544054","14.2811337110209","15.11336891948","15.331541296558","15.5422417812742","17.6964611233694","21.7686753008547","26.7260328170762","25.664613584075","26.0463588311789","24.6998611420389","24.0913029004691","27.1627033154564","24.5255678378481","22.6487190531065","23.2341182686048","21.1499518578146","19.7023571582047","17.6450103118665","17.2667070790493","19.5608033622714","21.9085648997884","22.6543053182324","23.0813003337332","23.7257203807549","24.4620630100491","24.6342867062559","26.9309047145545","26.0245877913101","26.9543254246675","27.2382387999115","25.155635020954","26.2375018159059","26.8549452468333","26.7070994289769","27.1672227114972","29.1701299082839","30.5100355937038","30.4075194336059","31.4476463876614","34.6174506455531","30.5630591465844","30.207443957285","32.1234348897263","32.0125917876493","30.7165324448564","29.3708016851539","26.6795458927954","25.1843036163443","26.8539519370522","29.3572087261586","27.2885313222578","23.5737565664605","27.0643907473279",
"Low & middle income","LMY","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","12.7950961122449","12.8057501753995","11.9250674680359","12.4051423886813","11.8012803941403","11.3698616762346","11.747506385663","11.8653612647631","11.8277546713748","11.45806099958","11.9256437221228","12.3672391250864","12.3357795576301","13.3128988154919","16.9769756600038","18.2508776213245","17.6564636541987","17.7204888363726","17.5144280288347","18.1031766797859","20.5652971014466","20.3866917947092","19.0925098040512","18.5379974091671","17.9364187865304","17.7340121266029","16.5217709134294","17.0179890237481","18.5292437488882","19.7401174931724","18.731515786318","18.7936480952334","24.6854430605778","22.3053208232043","22.2399503094367","23.2198484203079","22.6624129368441","22.9889143676992","22.1808203785469","22.8236170615166","24.5405985012552","24.6158153854462","25.5410085154453","26.90960106544","28.9416584447099","28.9146206119186","28.7810879010818","28.5355680677579","29.1754143940338","25.1313291977561","26.298499767777","27.0874646160621","26.7929876376569","26.243196374676","25.4839456262361","23.374551600736","22.3687491806979","23.0508317025616","24.3538929813538","23.2693623364697","21.2536369393448","23.5741788447388",
"Lesotho","LSO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","38.4615384615385","45.4901960784314","47.8260869565217","50.8928571428571","49.5956873315364","53.3163265306122","56.5432098765432","56.6973777462792","55.1378446115288","51.5704584040747","48.8798370672098","54.8446069469835","69.1318327974276","67.7764565992866","77.0731707317073","103.978300180832","138.629283489097","112.433075550268","90.595340811044","123.618501841998","110.086283844094","117.007874015748","","","","","","","","","","","","","","","","","","","","","","","","","","111.807266374359","108.213142935782","114.135284097975","107.977252503243","102.073284087734","108.412640085469","95.1158154695141","88.1427793695654","86.8284914471048","90.5529737361512","98.9136889135701","94.4407331955727","91.4527222288889","87.8713461661597","",
"Late-demographic dividend","LTE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","10.7397592228799","11.368864197728","11.0676794031855","11.4084787325145","11.2953514720397","11.5260110194669","12.5412466056843","16.6339093448746","15.7566322174583","15.3202692725916","15.2477827759552","16.6020830542556","18.1825409711426","20.2152736980656","20.0333082882664","18.4631758320983","19.244139520229","19.3371942617053","20.259870817341","18.8735396859898","18.9539747290132","20.8774112666687","22.2977637694272","22.3731959047049","22.0709012563073","33.1124690337649","28.2667875062373","26.7383091059304","26.7226335824029","25.462375415457","25.4326529730907","24.7772118582295","26.7670338840751","28.8529226054117","29.3325487914649","30.1838039624573","32.4274973175143","34.5849979847746","33.7324604792116","33.4426838539265","33.0145790735461","32.4442055255272","27.5191454815776","28.6480275085003","28.9802776764739","28.4210836244974","27.946258290439","27.6266458830224","25.8549293804469","25.3747109008653","25.6526931414747","26.2987091782419","26.0557761337667","24.2621509677172","26.0471270343785",
"Lithuania","LTU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7944020655246","51.2497439798318","55.0515656516756","50.5306959149731","42.4033364331132","44.7846579106665","49.568675039751","53.0868363338602","52.0139224057471","55.8326608458145","62.3538990109735","67.297988454054","64.7461762982107","69.2277606166576","53.5494775163712","65.9450243568191","75.5662102013822","77.6165324305661","77.2182175559891","70.4512175629791","69.7746765905942","66.8664753811675","71.2781916542974","73.3859926846218","72.0538961728715","64.2157408021048","76.1849083947436",
"Luxembourg","LUX","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","71.0491536905115","79.1791168884246","72.003265633449","71.8585599497474","76.3857949592078","82.6693749664184","77.1785682456082","77.6280350670011","77.2482710618813","81.4698847282731","83.6966861353645","83.976997003479","85.0261789546221","84.4713682891076","93.22986686045","97.0091126904686","88.2698050199173","89.9589338780249","89.8833267712408","89.1978520724543","88.098283460949","89.0583089759106","83.948659188581","82.5378337112757","83.6466085523699","85.065620189087","87.6558085056738","95.8678060845422","108.872888439028","109.986047626897","124.767442411862","124.56472473553","114.327478038346","112.129893572294","121.492521281147","130.253067056667","138.139235807883","137.908314571662","130.718718994128","115.607618528539","130.962019766895","139.225330437832","140.575047137918","144.15017538934","150.646260777047","159.296525319647","157.338775636266","161.046488439573","163.71243456543","174.622129572699","171.604294392982","176.730576790548",
"Latvia","LVA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.304546530628","49.423466080618","48.7398035279571","51.3171245898559","44.8366969399767","44.751379124087","48.3676477221757","46.6667697631497","48.564704648335","54.2233414315199","57.2659102287466","60.3877423338715","57.3116939357737","51.9189507756246","44.198418232245","55.3464013118104","65.7105552362294","66.7846886045742","64.7626819804466","64.0761740067067","61.9755490428464","59.2575342146117","62.219098692939","62.1773858393124","60.542116998402","59.2635096746369","66.1481337689946",
"Macao SAR, China","MAC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","99.5360607338676","101.714555989121","97.1185955538594","92.2716842588343","96.62784067769","91.7798609782539","89.5451828506222","86.6540921010259","77.4116743471582","76.8896409848032","65.0322877051482","58.4147449103919","56.8522462628635","51.3804281999216","48.3314093818869","49.334897603561","50.6913971754121","56.0464760739948","58.500248303261","58.7984467992452","59.1185410334346","57.9270412868308","54.133189665269","51.985833803829","50.2403078629405","51.7880160074503","46.9126358671482","35.0452243230856","32.5172458041478","32.5496381643526","32.9407673582937","30.7668207286655","32.9940070601757","39.9916043012666","35.5429811513443","34.3148757901289","33.1007454910897","31.8696832985433","59.4750746049606","75.878215249409",
"St. Martin (French part)","MAF","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","22.6986102203577","24.7780658395937","21.0928446983754","20.0788278420553","19.1370694597353","16.8900804289544","19.3734542456719","20.1738453554748","20.0543642404108","18.832187888955","21.5793416912242","19.7259215490205","19.2229599485971","22.106022780465","28.1926058437686","33.3459668781412","36.729388988573","37.321195313599","30.0683540631686","29.8646100285286","28.0061337605843","34.7648449308075","33.7355312412128","29.8593968083438","34.7285002181635","33.8018483336996","28.3982358988707","27.1762524860913","25.1410563062102","27.7959074491801","30.0673669130572","27.4605277269858","28.0911615651847","27.607705117191","26.3750522699829","29.041805345743","25.2595684892918","27.2260367814229","27.3938779617609","28.8323246974193","32.3743951310614","31.2088377719078","31.6164721483894","30.8239656799778","33.4889343396771","36.9956952598408","38.740926983056","43.9154942628141","49.9304702221466","39.9119285274348","43.0146159179429","48.7267659012507","50.1953693973565","47.2429150383719","47.1398653088042","42.3979958499924","45.5090606368353","46.7753481743482","49.1983043186827","47.9085813224428","42.5553064144702","46.721985485872",
"Monaco","MCO","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.8903624619293","73.9092808752274","74.3602847378175","71.7835878595233","65.2095587942884","76.5629863195976","74.4456967789098","77.3756289829454","86.7433397298961","81.5051573426573","91.8599835334112","91.8984269562497","97.1400655062699","93.6028527383109","73.4912043317434","60.1082387994597","66.0771389769877","65.1735592834567","63.5946836584244","61.9885724123262","57.4352269249629","55.328044528016","54.5384299113688","55.7275203268222","55.3376497804092","49.9254534708056","57.9925260005332",
"Madagascar","MDG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","16.6245248943164","19.5033405238044","18.383528802137","19.9263143480261","19.9278435584192","19.9999988822344","23.198066834476","21.5040620234553","22.7901754086438","23.111547746232","21.5856292780617","21.0256486750275","18.3232330092965","18.8787319222116","20.2071538674006","20.8901352312454","17.5247008031125","20.0489710380158","24.0574008563545","30.3871295255332","19.6010124483189","14.6435379252822","12.9151999579849","11.1404931514844","12.5148962918097","12.5445159766299","11.6977217997257","15.989423045907","16.9121766940326","16.4068282338093","19.5107215898701","19.7843497930581","18.6614637690242","19.0561963850978","23.5391157653362","24.3875939624375","18.8575986027605","20.730805237992","20.9198114296237","22.5777919517896","23.6574542144097","20.9648766725829","28.3661175325733","20.3364400998793","29.3180754298099","34.8106988288915","34.6159251568192","38.9065282157196","46.6501545609236","42.0358677611163","36.0005139913472","33.7634539198372","30.871021977934","33.0954157128353","33.6875202375914","32.8297327056154","31.742129049744","34.4407706317849","36.6938064561542","33.9668132349321","29.5630680859038","30.1604658989584",
"Maldives","MDV","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","205.116968184654","209.015084294587","195.469595577539","166.86902133922","86.9378238341969","66.8475852902082","60.746106840134","67.1768138195777","68.6790056741421","73.9703513481966","82.6266296674943","82.8615531965839","83.3060214553788","79.7253488832904","79.2102674133876","","","","","","","","","","","","","","","","","","","","74.6851237568163","71.1676029366452","77.0734125534807","79.2561943207628","83.7193690503689","78.4473519312561","68.4158464553106","",
"Middle East & North Africa","MEA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.202700042446","32.5497510932417","32.4683804032991","31.1285651946792","30.7533872878693","31.6545340946181","30.7273572577937","30.3097271178562","30.9245815160697","32.1953264830457","32.8916049006204","35.6228596059316","35.3031744774242","34.8715589785136","37.9146943139332","38.5405199269089","38.01874034377","34.4713478657198","32.893766018061","34.3845760477031","35.6464730981609","37.0652940520821","38.6896574217328","36.2814185445175","37.2992141897555","36.7557894140316","37.2131579897537","34.8557802366074","",
"Mexico","MEX","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","11.6636809815951","10.6152542372881","10.1087368421053","9.95358490566038","9.85342629482072","9.52267399267399","9.01384868421053","9.0094578313253","9.35365122615804","9.27098522167488","9.65768018018018","8.71928571428571","8.82991150442478","9.46480463096961","10.5724444444444","9.62009090909091","9.86724288840263","10.2221957815035","11.0397689345315","12.4509550195567","12.2919995532194","12.2557065163291","9.70714773923614","8.98106728574283","9.10527444882818","9.76497749918627","12.9240426630228","12.7257538385261","18.6942808014862","19.1974507744512","19.8152253641579","19.3531451238152","20.296751461137","15.5466135375702","17.3271134686379","22.1718259021634","24.4141851124452","24.4444313377596","26.4016888577762","25.9853213927583","27.0259648121425","24.4993518433345","24.1454248345598","25.8452487673265","27.6458412865828","27.7055817247764","28.7675627378746","29.2680434728356","30.0755351025349","28.812770431946","31.0626537010206","32.4329707808025","33.5016780596676","32.4592236648864","33.0519165924803","36.5642042713542","39.020038053624","39.4641760467353","41.3018324998763","39.0639791777575","37.5557252363222","41.934489409108",
"Marshall Islands","MHL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5457040672045","89.9935954103448","81.0561525342891","87.0330621645645","84.9611156837928","100.812761438263","92.967335374194","75.1163292044373","86.6312781348341","84.3021982751461","93.1900746561023","88.5828296204381","89.8125809337181","89.5237556032335","101.718506292332","110.853384918747","101.471178388801","101.138850663641","108.37901238041","99.4917723895756","91.6950966274115","77.4092121071366","83.9529821424635","85.884626892412","110.892199269864","69.4733014156778","",
"Middle income","MIC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","12.835636398089","12.7953452090189","11.859357983083","12.4210134392114","11.6184929461343","11.2379203943786","11.596747217186","11.7127915271169","11.686345195638","11.3390908790567","11.8203655517005","12.2293424066999","12.2180757958443","13.2524760280655","16.93716053577","18.1854416739943","17.592261743687","17.6331364119805","17.4346770374055","17.8992089333318","20.3876604673167","20.2203012113646","18.9941456419402","18.4235792511348","17.8199148328484","17.6016245631871","16.40150922272","16.7346351546123","18.489154478351","19.7035018082656","18.7004586342004","18.7056147364288","24.5561535562808","22.1034813179359","21.8904097137085","22.9622724297886","22.3662881046334","22.788420900124","21.9527524794387","22.5918619378679","24.4226244350276","24.4735218449608","25.3524455629573","26.7974429920058","28.7466236689551","28.6821487150083","28.6108732041379","28.3241751461657","28.9798469419403","24.9182081754629","26.086909595088","26.9733214839934","26.653335123914","26.0801667823365","25.3640345080387","23.2707257938194","22.2627093823833","22.9904465934124","24.2065466319163","23.135742873876","21.1209177357846","23.4439486995766",
"North Macedonia","MKD","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1191729323308","24.6006198347107","50.720087054651","51.9974177687079","46.0233766233766","40.6598583373993","36.6182991815424","48.3433250026832","53.3207534289991","49.5831191692404","47.2133072721862","42.2793025163138","45.2326350350567","43.4129530246302","50.1663188335601","51.0334028212302","54.7601839684625","61.9763522120524","68.3455855768999","54.371210403693","58.0913157220738","66.0676970007712","66.8405816975678","61.4607554229903","64.8750736783851","64.9604439721337","65.5215662539194","68.9915645536526","72.8400703306813","76.1681750526576","71.9039045265432","81.8772217759275",
"Mali","MLI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","23.9037116030445","18.0951226624519","19.0122235469919","18.2015295689894","20.2157579227201","19.5693123124477","22.8432256521914","40.8701483381894","29.2644027519524","21.0311511762762","19.5794112392855","29.8285680551733","27.2260387686884","29.2237402009249","28.8028892935088","29.6333408849217","32.0827171788883","36.878972021448","42.7181737587097","34.9581708267101","30.4947830984003","32.2462117193039","29.005230337752","30.9305694356864","31.2557130479602","33.87290169366","30.3920994268263","36.9914960313146","36.6831605342619","33.6229437827311","33.210862748542","28.924397498797","29.7754466838801","32.943984975458","33.888365950417","29.7418375585208","32.8588013102597","31.6344329544929","31.1364564343947","32.547728736082","32.497635094203","38.3318260606405","28.8058792394168","35.1481270629138","31.1873798667489","31.2642545447676","39.8771206135254","38.0832205310376","39.5959311743242","40.320383449542","35.8543543888534","35.6224084021207","37.9534116321585","36.3339442292221","40.2105826164826",
"Malta","MLT","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","71.3588131691477","68.9391955635109","67.4587716178087","75.9117931660013","101.080531568585","86.3323258948059","86.4914042416452","90.4291437843337","80.5320890823658","84.6193251365709","86.406440989605","80.5703546021791","76.5605912023365","73.6583349052165","76.4760845455205","79.1521634774385","73.8246129264432","78.4677241631606","79.913169342142","82.4682953660736","88.6501113771416","87.8658450250562","88.7058179791678","94.0932508299505","95.7401068092093","131.913563263652","123.879652766726","116.12123451089","115.938337236113","116.486741254365","128.376623232787","112.833828592463","110.503867051581","110.371459961955","109.519980875688","114.022688979222","130.43492246653","133.072745888262","150.323009718611","147.92809253445","150.889955221128","159.117077070298","159.556480719564","148.356191246813","137.828916860985","144.851997755782","145.209895969722","135.92516835896","127.757221921013","129.253016396559","136.596702827282","135.035431724701",
"Myanmar","MMR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.17721264450976","7.0268188548164","5.76724751378583","15.1649720310678","20.6518768059607","24.483307148352","30.9398765288295","35.0787520210575","34.0891936609382","30.2992385010295","26.452082209526","24.8347701266054",
"Middle East & North Africa (excluding high income)","MNA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","17.7975422431311","18.6138803424465","18.5036596581047","18.7987640448255","19.4634303893846","20.7598163154435","20.8731283422501","20.6631107155097","22.0487162079214","27.5429658867859","36.025468844618","30.5758102568382","32.9022110046288","28.3974001700764","26.1939049180864","31.0216119902682","36.0711575571309","31.9673160766878","26.9943020403839","23.2863782273917","21.4029762639527","17.2624058112374","18.3227538397808","21.6241730008213","24.2693990199313","19.6102059187218","30.4930399744539","30.217033192294","31.5971229159683","29.9230101160786","28.2075334898396","27.0023227499579","27.3285697715147","27.9562253725142","28.1262599010886","28.15732681385","29.3887482225624","30.613924062163","31.4207018104256","34.8523210771611","34.6831463437544","31.8237360164204","32.1857437139404","33.9374082118899","32.8211380611387","30.3752620548734","27.3663479020161","29.568996607949","30.891561466025","31.3245873439032","30.0870321157154","27.5841072226132","30.4553403742481","33.356827514358","33.0643960861049","29.8111259283366","",
"Montenegro","MNE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.110210293901","61.9859316969215","59.8732828905439","46.9871428117352","58.0876077909525","61.0760145763567","77.4331924951224","85.7431479646934","92.8205232311593","65.0941619019562","62.7359212054693","64.3100103804819","68.0935615753312","61.4285701540024","59.9839151953109","60.5709052261971","63.0722631968139","64.4997744872114","66.7342964918413","64.9979426211158","61.0093366878564","62.7091265203741",
"Mongolia","MNG","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","71.033746272328","64.4575701491528","62.4217668669603","65.0716281610834","68.2065888721363","81.3931082479413","72.2622586322143","66.0225092209199","53.8773708122386","40.3471932906716","82.5353275635261","36.3626536495942","70.4098697731024","54.5266015773853","41.5622866341052","42.4497500507305","47.3251039194272","59.5076962667858","62.0828979323378","67.8898582883465","65.4999858868754","67.7906371355023","67.9473439819355","70.5415433146042","63.6120760963127","53.4867180194267","58.265977993229","67.1809774841522","57.5357578383174","56.6710490728501","74.4456735878527","66.0164131461414","61.4217521813437","57.0733131819321","45.4696132418208","50.1830431700158","56.7662226015459","68.1910909642654","65.1792814417403","55.1782978958072","60.3170322279481",
"Northern Mariana Islands","MNP","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9034267912773","62.4697336561743","77.4380165289256","78.6993402450518","75.959595959596","61.727078891258","48.8817891373802","45.2830188679245","50.6883604505632","61.5912208504801","64.0750670241287","68.0051813471503","67.3076923076923","69.7802197802198","81.1382113821138","62.1153846153846","58.1413210445469","62.0135363790186","","",
"Mozambique","MOZ","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.30279439023","47.5313591150169","44.6059489836092","46.1606266461424","50.1997470463415","36.7535070919661","30.7687920156736","27.8026012999621","34.8435340203597","34.9070166461541","30.1322102080421","49.3817272439455","45.0222443142412","42.9497123432216","41.5073739760521","36.9054509494828","35.602215669236","35.8168899075548","37.6863702314776","42.1967457917425","50.1320995433341","72.9876671281386","76.4065684421297","80.1811350701045","62.8305375705609","72.0931548407048","61.1397606569416","82.334153994729","79.7305589363015","73.417068331293","",
"Mauritania","MRT","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","18.6802560207043","21.4707542933975","20.4042121777014","15.625993042625","14.9330414794149","14.5407551863222","16.0910831408616","15.1558675165751","16.2346129263566","17.2396024257195","16.994871736985","33.9843440286075","32.00490034252","40.9477815124938","41.7139673832584","53.7984663156876","50.8140457623617","44.7858855349321","41.2925015581866","46.0365292396716","51.7612940332155","58.5005555191057","52.6988889543485","50.5128548942531","55.7965744804071","54.7778385756324","45.9869532609375","43.5309582224018","39.1880557588656","41.9445806557554","28.2762192517343","19.9559565799452","20.7153694378569","27.9862553653312","31.9304770494547","31.2924762860696","29.3575094993294","26.9318439912189","26.4477520014578","33.4232590529824","35.1642173799555","32.0119211973383","36.193252157771","51.9495471101002","61.4818525059617","40.4243978856356","45.5408938796247","52.517360521974","44.7628692989027","47.6813970207492","48.3025199043706","62.5267675338065","56.8502249709266","54.2211706416612","47.1516417391617","39.2281211248166","44.3093026532937","47.9250668087598","50.0009805752887","51.2852365836073","",
"Mauritius","MUS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","57.6530612244898","59.4450569643513","55.5608820709492","54.4240837696335","61.4234793606991","55.1866000587717","49.9701492537313","47.0030557079057","52.0194986072423","55.4218317487062","53.8426395939086","62.5092890760466","69.6858766516752","71.5303239766785","72.1551724137931","66.0488392422464","62.5469302505295","64.2815803604914","65.4606532737849","61.0819020145248","64.2722662405486","66.3433267408343","66.5153932516387","66.8885928703226","61.2183875925576","61.7917024353649","58.2139902698954","54.1112748748469","55.1456011773776","64.22162306342","68.618925831202","65.0089533758341","64.4187944584773","56.7525603586559","62.2194007604958","65.0947989850203","65.7079545065651","61.5523218500686","59.2926628951543","57.1473530897088","53.7352362770692","54.9137031633789","54.0207290922087","53.6690121905695","48.6648589814972","55.6080970069078",
"Malawi","MWI","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","39.2601431980907","41.5836482308485","43.1369348784071","43.9875065070276","42.3476242823989","40.4198895027624","38.5638574249195","38.5269412005737","39.7057381069152","37.0208593332145","41.3221743173557","39.027402547279","37.3628691983122","35.8489558297281","48.0750721847931","45.0967221923697","41.3743991454513","42.6345083487941","43.4909993137307","47.139410649664","55.0423951376904","58.5232499609463","59.5856163836483","56.4888422008972","52.3607793840352","49.775396927843","50.2011341732547","49.0250971203059","56.2087257767673","65.3122119487233","72.4221328339534","81.4858944377017","74.6273609322945","79.0201749189867","90.7541657926645","98.0240298822779","90.1908312707896","92.3756631593889","93.7484774557535","96.2595257411126","100.597080255106","92.9621446541059","91.0509299006036","87.2516829087158","95.0009281760497","90.9556678158424","90.3916659964074","86.2972314906664","77.1687475404215","71.1421785856069","71.0144698174169","69.6822424986263","68.5418408404822","67.0919504346102","64.5187325510668","61.9213815481844","60.1235645714491","63.1434308633591","61.8476540824403","57.7347790021913","54.9913827379245","61.8297315926915",
"North America","NAC","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","6.29660797555604","6.4856754387012","7.01528363282873","7.68702530889363","9.74989967494307","8.8483890234293","9.52047142925837","10.0930840112239","10.3369037662971","11.0082233476642","11.6530856961469","11.2974578960821","10.1363027710443","10.1454512713913","11.2179888898833","10.8429052572887","11.13305432314","11.6633827507711","11.8934738664006","11.8127111272827","11.8727653259821","11.4666719683859","11.6100625287811","11.952998451171","12.6764677240389","13.3755316052144","13.4843457135817","14.0069596439327","13.9967822929746","14.6690336091162","16.0493758242431","14.770985459062","14.6216882867435","15.000022076222","16.2215832338767","17.0834824895385","17.7585847889047","17.9789351763506","18.8890745750617","15.2280108902331","17.3524822860581","18.7801127910092","18.5768437784576","17.9555640000985","17.9648491983579","16.8470141003775","16.1016810521682","16.4662792637796","16.7166755533472","16.0087643343551","14.6060766914484","",
"Namibia","NAM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","56.2748761092211","67.7886772329238","60.9281839325074","52.6526223440759","51.5446397095838","40.1151937233475","46.190893708817","51.3773437862894","44.7541753892164","46.5102249828075","50.1987731739426","49.8676174897875","48.9585677046189","49.4919661635887","45.3881021429781","48.8720811881066","51.1395727622065","50.1951051402505","50.7605525034867","49.669830636447","44.3960937348397","47.528158812429","48.2463228263129","52.5230302978881","42.0643203848333","40.2718039587905","41.4671357775877","55.1241027322248","65.9910625505728","72.199669481011","59.7905226950419","56.6493658333056","60.1550707623781","60.2229193151294","64.0630518000757","61.8681833775841","58.9567205420598","47.5988628008076","45.831301572099","47.3760565416253","42.7046204184713","49.3259341527087",
"New Caledonia","NCL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7123109023748","32.6181431218956","31.6813966862488","30.26531370536","28.4618002113502","26.3878108782308","27.7472412243042","28.2199514700208","36.0145262031003","37.9601481425729","37.5858419019235","39.4755568739662","38.0769603361761","41.2757615756158","36.5876503275061","40.4431311456263","44.1273860343091","44.7896639289252","49.3632452288195","40.6765004061957","47.96900747764","46.753697495563","45.9948547950947","43.1492461385982","40.3716168473283","41.9776298064953","38.7641297598898","37.9219497999573","","","","",
